took 20000 seconds.
Refactoring Type	Source Method	Target Class	Similarity Indice
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets::allocateInstance(KlassPointer, long, boolean, FillContent, boolean, HotSpotAllocationProfilingData, boolean):Object	jdk.graal.compiler.hotspot.word.KlassPointer	0.8065234359544338
Move Method	jdk.graal.compiler.replacements.nodes.MacroNode::verifyStamp():void	jdk.graal.compiler.core.common.type.StampPair	0.9375
Move Method	jdk.graal.compiler.nodes.Invokable::updateInliningLogAfterClone(Node):void	jdk.graal.compiler.graph.Node	0.6201936465094354
Move Method	jdk.graal.compiler.phases.schedule.SchedulePhase.Instance::printScheduleHelper(String):String	jdk.graal.compiler.nodes.cfg.ControlFlowGraph	0.9884345880108589
Move Method	jdk.graal.compiler.lir.constopt.ConstantLoadOptimization.Optimization::deleteInstruction(DefUseTree):void	jdk.graal.compiler.lir.constopt.DefUseTree	1.0
Move Method	jdk.graal.compiler.lir.util.IndexedValueMap::forEach(LIRInstruction, LIRInstruction.OperandMode, EnumSet<LIRInstruction.OperandFlag>, InstructionValueProcedure):void	jdk.graal.compiler.lir.InstructionValueProcedure	1.0
Move Method	jdk.graal.compiler.phases.common.FloatingReadPhase.FloatingReadClosure::processFloatable(FloatableAccessNode, MemoryMapImpl):void	jdk.graal.compiler.nodes.memory.FloatableAccessNode	0.8226282051282052
Move Method	jdk.graal.compiler.java.BytecodeParser::getProfileData(boolean):BranchProbabilityData	jdk.graal.compiler.debug.CounterKey	0.7999999999999999
Move Method	jdk.graal.compiler.core.aarch64.AArch64AddressLoweringByUse::getAArch64Kind(Stamp):AArch64Kind	jdk.graal.compiler.core.aarch64.AArch64LIRKindTool	1.0
Move Method	jdk.graal.compiler.virtual.phases.ea.PartialEscapeClosure.MergeProcessor::getPhiCached(T, Stamp):PhiNode	jdk.graal.compiler.core.common.type.Stamp	0.3449982194789007
Move Method	jdk.graal.compiler.hotspot.replacements.VirtualThreadUpdateJFRSnippets.Templates::lower(VirtualThreadUpdateJFRNode, HotSpotRegistersProvider, LoweringTool):void	jdk.graal.compiler.hotspot.nodes.VirtualThreadUpdateJFRNode	0.3256704980842912
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::getBestStamp(ValueNode):Stamp	jdk.graal.compiler.graph.NodeMap	0.29861111111111105
Move Method	jdk.graal.compiler.java.BytecodeParser::genIfNull(Condition):void	jdk.graal.compiler.java.FrameStateBuilder	0.8639199370756748
Move Method	jdk.graal.compiler.hotspot.replacements.ObjectSnippets.Templates::lower(Node, LoweringTool):void	jdk.graal.compiler.graph.Node	0.3640722112944898
Move Method	jdk.graal.compiler.hotspot.HotSpotGraalCompiler::configGraphBuilderSuite(PhaseSuite<HighTierContext>, boolean, boolean, boolean, boolean, boolean):PhaseSuite<HighTierContext>	jdk.graal.compiler.phases.PhaseSuite	0.4885459183673469
Move Method	jdk.graal.compiler.hightiercodegen.reconstruction.stackifier.CFStackifierSortPhase.Instance::pushNewScope(HIRBlock, Scope):void	jdk.graal.compiler.hightiercodegen.reconstruction.stackifier.scopes.Scope	1.0
Move Method	jdk.graal.compiler.virtual.phases.ea.PartialEscapeClosure.MergeProcessor::getValuePhisCached(ValueNode, int):PhiNode[]	jdk.graal.compiler.nodes.ValueNode	0.43879133792177266
Move Method	jdk.graal.compiler.hightiercodegen.CodeGenTool::getAllocatedVariable(ValueNode):ResolvedVar	jdk.graal.compiler.hightiercodegen.variables.VariableMap	1.0
Move Method	jdk.graal.compiler.core.amd64.AMD64NodeMatchRules::emitReinterpretMemory(LIRKind, AddressableMemoryAccess):Value	jdk.graal.compiler.core.common.LIRKind	0.3275788014069265
Move Method	jdk.graal.compiler.hotspot.CompilationTask::filterOptions(OptionValues):OptionValues	jdk.graal.compiler.hotspot.HotSpotGraalCompiler	0.9906972147260388
Move Method	jdk.graal.compiler.virtual.phases.ea.EffectsClosure::addScalarAlias(ValueNode, ValueNode):void	jdk.graal.compiler.graph.NodeBitMap	0.6053221288515407
Move Method	jdk.graal.compiler.replacements.aarch64.AArch64IntegerArithmeticSnippets::lower(IntegerDivRemNode, LoweringTool):void	jdk.graal.compiler.nodes.calc.IntegerDivRemNode	0.4512066142314318
Move Method	jdk.graal.compiler.truffle.phases.FrameAccessVerificationPhase.DeoptEffect::logPerformanceWarningClearIntroducedPhi(Node):void	jdk.graal.compiler.graph.Node	0.9541077567170262
Move Method	jdk.graal.compiler.lir.LIR::resetLabels():void	jdk.graal.compiler.core.common.cfg.BlockMap	1.0
Move Method	jdk.graal.compiler.asm.amd64.AMD64Assembler::jmpb(Label):void	jdk.graal.compiler.asm.Label	1.0
Move Method	jdk.graal.compiler.replacements.PEGraphDecoder::trySimplifyCallTarget(PEMethodScope, InvokeData, MethodCallTargetNode):MethodCallTargetNode	jdk.graal.compiler.nodes.java.MethodCallTargetNode	0.8277076308281524
Move Method	jdk.graal.compiler.hightiercodegen.variables.VariableAllocation::getBlockUsage(ValueNode, Node, NodeMap<HIRBlock>):HIRBlock	jdk.graal.compiler.graph.NodeMap	0.573529411764706
Move Method	jdk.graal.compiler.truffle.nodes.frame.VirtualFrameAccessorNode::insertDeoptimization(VirtualizerTool):void	jdk.graal.compiler.truffle.nodes.frame.NewFrameNode	0.5310236240604067
Move Method	jdk.graal.compiler.hotspot.replacements.UnsafeSnippets.Templates::lower(UnsafeCopyMemoryNode, LoweringTool):void	jdk.graal.compiler.hotspot.replacements.UnsafeCopyMemoryNode	0.44334975369458124
Move Method	jdk.graal.compiler.java.BytecodeParser::processBytecode(int, int):void	jdk.graal.compiler.bytecode.BytecodeStream	0.7988482106129164
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::processAbstractBegin(AbstractBeginNode):void	jdk.graal.compiler.nodes.AbstractBeginNode	0.6352551538518227
Move Method	jdk.graal.compiler.truffle.PartialEvaluator::appendParsingNodePlugins(Plugins):void	jdk.graal.compiler.truffle.TruffleCompilerConfiguration	1.0
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.Templates::lower(ValidateNewInstanceClassNode, LoweringTool):void	jdk.graal.compiler.nodes.java.ValidateNewInstanceClassNode	0.4262456293706294
Move Method	jdk.graal.compiler.lir.profiling.MoveProfilingPhase.Analyzer::insertBenchmarkCounter(BasicBlock<?>):void	jdk.graal.compiler.lir.LIRInsertionBuffer	0.4653649465364947
Move Method	jdk.graal.compiler.java.BytecodeParser::createStateAfterStartOfReplacementGraph():FrameState	jdk.graal.compiler.java.FrameStateBuilder	0.5521604909007842
Move Method	jdk.graal.compiler.hotspot.replacements.RegisterFinalizerSnippets.Templates::lower(RegisterFinalizerNode, LoweringTool):void	jdk.graal.compiler.nodes.java.RegisterFinalizerNode	0.32680250783699066
Move Method	jdk.graal.compiler.truffle.hotspot.HotSpotTruffleSafepointLoweringSnippet.Templates::lower(TruffleSafepointNode, LoweringTool):void	jdk.graal.compiler.truffle.nodes.TruffleSafepointNode	0.3245192307692308
Move Method	jdk.graal.compiler.hightiercodegen.lowerer.CommitAllocationLowerer::lowerArray(VirtualArrayNode, CodeGenTool):void	jdk.graal.compiler.hightiercodegen.CodeGenTool	0.969258589511754
Move Method	jdk.graal.compiler.java.BytecodeParser::genNormalizeCompare(ValueNode, ValueNode, boolean):ValueNode	jdk.graal.compiler.nodes.graphbuilderconf.InvocationPluginContext	1.0
Move Method	jdk.graal.compiler.lir.constopt.ConstantLoadOptimization.Optimization::verifyStateUsage(DefUseTree):void	jdk.graal.compiler.lir.constopt.DefUseTree	1.0
Move Method	jdk.graal.compiler.loop.phases.SpeculativeGuardMovementPhase.SpeculativeGuardMovement::computeNewCompareGuards(CompareNode, InductionVariable, ValueNode, boolean, GuardingNode):OptimizedCompareTests	jdk.graal.compiler.nodes.calc.CompareNode	0.5003543954868671
Move Method	jdk.graal.compiler.nodes.graphbuilderconf.InvocationPlugins::checkNewNodes(GraphBuilderContext, InvocationPlugin, NodeIterable<Node>):void	jdk.graal.compiler.nodes.graphbuilderconf.InvocationPlugin	0.7493551587301587
Move Method	jdk.graal.compiler.replacements.DefaultJavaLoweringProvider::lowerSecondHalf(UnpackEndianHalfNode):void	jdk.graal.compiler.nodes.calc.UnpackEndianHalfNode	0.5583333333333332
Move Method	jdk.graal.compiler.lir.asm.CompilationResultBuilder::emitSlowPath(LIRInstruction.LIRInstructionSlowPath):void	jdk.graal.compiler.lir.asm.FrameContext	1.0
Move Method	jdk.graal.compiler.nodes.StructuredGraph::copy(ResolvedJavaMethod, OptionValues, DebugContext, boolean):StructuredGraph	jdk.graal.compiler.nodes.spi.ProfileProvider	0.6000000000000001
Move Method	jdk.graal.compiler.java.BytecodeParser::genIfNode(LogicNode, FixedNode, FixedNode, BranchProbabilityData):ValueNode	jdk.graal.compiler.nodes.LogicNode	0.8214285714285714
Move Method	jdk.graal.compiler.replacements.arraycopy.ArrayCopySnippets.Templates::snippet(Providers, ArrayCopySnippets, String):SnippetTemplate.SnippetInfo	jdk.graal.compiler.phases.util.Providers	0.8214285714285712
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase::createVisitor(StructuredGraph, ScheduleResult, CoreProviders):ControlFlowGraph.RecursiveVisitor<?>	jdk.graal.compiler.nodes.StructuredGraph	0.6600141838919422
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.Templates::lower(DynamicNewArrayWithExceptionNode, LoweringTool):void	jdk.graal.compiler.nodes.java.DynamicNewArrayWithExceptionNode	0.7342216918589233
Move Method	jdk.graal.compiler.nodes.SimplifyingGraphDecoder::handleCanonicalization(LoopScope, int, FixedNode, Node):void	jdk.graal.compiler.nodes.FixedNode	0.7111111111111111
Move Method	jdk.graal.compiler.printer.CFGPrinter::inFixedSchedule(Node):boolean	jdk.graal.compiler.graph.Node	0.795878585352269
Move Method	jdk.graal.compiler.hotspot.meta.DefaultHotSpotLoweringProvider::computeBase(LoweringTool, CheckcastArrayCopyCallNode, ValueNode, ValueNode):ValueNode	jdk.graal.compiler.hotspot.replacements.arraycopy.CheckcastArrayCopyCallNode	0.5911111111111113
Move Method	jdk.graal.compiler.core.amd64.AMD64LoweringProviderMixin::lowerAMD64(Node):boolean	jdk.graal.compiler.graph.Node	0.25884069087518696
Move Method	jdk.graal.compiler.lir.LIR::setLIRforBlock(BasicBlock<?>, ArrayList<LIRInstruction>):void	jdk.graal.compiler.core.common.cfg.BlockMap	1.0
Move Method	jdk.graal.compiler.lir.profiling.MoveProfilingPhase.Analyzer::doBlock(BasicBlock<?>, MoveStatistics):void	jdk.graal.compiler.core.common.cfg.BasicBlock	0.6540372670807454
Move Method	jdk.graal.compiler.replacements.BoxingSnippets.Templates::lower(UnboxNode, LoweringTool):void	jdk.graal.compiler.nodes.extended.UnboxNode	0.19842226738778462
Move Method	jdk.graal.compiler.lir.asm.CompilationResultBuilder::recordMark(CompilationResult.MarkId):CompilationResult.CodeMark	jdk.graal.compiler.lir.asm.FrameContext	1.0
Move Method	jdk.graal.compiler.virtual.phases.ea.GraphEffectList::updateVirtualMapping(VirtualObjectState, int, ValueNode):void	jdk.graal.compiler.nodes.virtual.VirtualObjectState	0.9142857142857141
Move Method	jdk.graal.compiler.phases.common.CanonicalizerPhase::tryGlobalValueNumbering(Node, NodeClass<?>):boolean	jdk.graal.compiler.graph.Node	0.5728326568734032
Move Method	jdk.graal.compiler.nodes.InliningLog::checkInvariants(StructuredGraph):void	jdk.graal.compiler.nodes.StructuredGraph	0.6944892164107176
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::tryProveGuardCondition(DeoptimizingGuard, LogicNode, ConditionalEliminationUtil.GuardRewirer):boolean	jdk.graal.compiler.nodes.LogicNode	0.4636243386243386
Move Method	jdk.graal.compiler.core.common.type.ArithmeticOpTable.FloatConvertOp::canOverflowInteger(Stamp):boolean	jdk.graal.compiler.core.common.type.Stamp	0.3184685852562441
Move Method	jdk.graal.compiler.lir.alloc.lsra.Interval::checkSplitChild(Interval, int, LinearScan, int, LIRInstruction.OperandMode):boolean	jdk.graal.compiler.lir.alloc.lsra.LinearScan	0.9366560056858564
Move Method	jdk.graal.compiler.hightiercodegen.reconstruction.stackifier.blocks.LabeledBlockGeneration::addToMaps(LabeledBlock):void	jdk.graal.compiler.hightiercodegen.reconstruction.stackifier.blocks.LabeledBlock	1.0
Move Method	jdk.graal.compiler.lir.LIRInstructionClass::forEachState(LIRInstruction, InstructionStateProcedure):void	jdk.graal.compiler.lir.InstructionStateProcedure	1.0
Move Method	jdk.graal.compiler.lir.profiling.MoveProfilingPhase.Analyzer::createGroupName():String	jdk.graal.compiler.lir.gen.LIRGenerationResult	0.5366137566137568
Move Method	jdk.graal.compiler.replacements.IntrinsicGraphBuilder::buildGraph(InvocationPlugin):StructuredGraph	jdk.graal.compiler.nodes.graphbuilderconf.InvocationPlugin	0.5523409923409922
Move Method	jdk.graal.compiler.replacements.SnippetTemplate::assertSnippetKills(ValueNode):boolean	jdk.graal.compiler.nodes.ReturnNode	1.0
Move Method	jdk.graal.compiler.truffle.phases.InstrumentPhase::getOrCreatePoint(Node, MethodFilter):Point	jdk.graal.compiler.graph.Node	0.8201422115895792
Move Method	jdk.graal.compiler.nodes.StructuredGraph::replaceSplit(ControlSplitNode, Node, AbstractBeginNode):void	jdk.graal.compiler.graph.Node	0.795878585352269
Move Method	jdk.graal.compiler.nodes.GraphDecoder.LoopDetector::logIrreducibleLoops():void	jdk.graal.compiler.nodes.StructuredGraph	0.613321858933813
Move Method	jdk.graal.compiler.java.BytecodeParser::cleanupFinalGraph():void	jdk.graal.compiler.nodes.StructuredGraph	0.4101196169685252
Move Method	jdk.graal.compiler.hightiercodegen.irwalk.StackifierIRWalker::predeclareVariables(StructuredGraph):void	jdk.graal.compiler.nodes.StructuredGraph	0.5384026947119921
Move Method	jdk.graal.compiler.core.aarch64.AArch64NodeMatchRules::emitExtendedAddSubShift(BinaryNode, ValueNode, ValueNode, ExtendType, int):ComplexMatchResult	jdk.graal.compiler.nodes.calc.BinaryNode	1.0
Move Method	jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.Templates::lower(NewArrayWithExceptionNode, LoweringTool):void	jdk.graal.compiler.nodes.java.NewArrayWithExceptionNode	0.8889290882778583
Move Method	jdk.graal.compiler.replacements.arraycopy.ArrayCopySnippets.Templates::lower(ArrayCopyWithDelayedLoweringNode, LoweringTool):void	jdk.graal.compiler.replacements.arraycopy.ArrayCopyWithDelayedLoweringNode	0.6636363636363637
Move Method	jdk.graal.compiler.replacements.gc.G1WriteBarrierSnippets.G1WriteBarrierLowerer::lower(SnippetTemplate.AbstractTemplates, SnippetTemplate.SnippetInfo, G1ReferentFieldReadBarrierNode, LoweringTool):void	jdk.graal.compiler.nodes.gc.G1ReferentFieldReadBarrierNode	0.4585597826086957
Move Method	jdk.graal.compiler.lir.RedundantMoveElimination.Optimization::solveDataFlow(LIR):boolean	jdk.graal.compiler.lir.LIR	0.8748345647285578
Move Method	jdk.graal.compiler.java.BytecodeParser::setMergeStateAfter(BciBlock, FixedWithNextNode):void	jdk.graal.compiler.nodes.FixedWithNextNode	0.6369047619047619
Move Method	jdk.graal.compiler.lir.asm.CompilationResultBuilder::labelWithinLIRRange(LIRInstruction, Label, int):boolean	jdk.graal.compiler.lir.asm.FrameContext	1.0
Move Method	jdk.graal.compiler.java.BytecodeParser::genConstantTargetIf(BciBlock, BciBlock, LogicNode):void	jdk.graal.compiler.bytecode.BytecodeStream	1.0
Move Method	jdk.graal.compiler.replacements.gc.G1WriteBarrierSnippets.G1WriteBarrierLowerer::lower(SnippetTemplate.AbstractTemplates, SnippetTemplate.SnippetInfo, G1ArrayRangePreWriteBarrierNode, LoweringTool):void	jdk.graal.compiler.nodes.gc.G1ArrayRangePreWriteBarrierNode	0.22988505747126436
Move Method	jdk.graal.compiler.java.BytecodeParser::gotoOrFallThroughAfterConstant(BciBlock):boolean	jdk.graal.compiler.bytecode.BytecodeStream	1.0
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::processTypeSwitch(AbstractBeginNode, TypeSwitchNode):void	jdk.graal.compiler.nodes.java.TypeSwitchNode	0.6280742383717136
Move Method	jdk.graal.compiler.replacements.nodes.MacroWithExceptionNode::verifyStamp():void	jdk.graal.compiler.core.common.type.StampPair	0.9375
Move Method	jdk.graal.compiler.hotspot.stubs.Stub::openDebugContext(DebugContext):DebugContext	jdk.graal.compiler.debug.DebugContext	0.8077205584611988
Move Method	jdk.graal.compiler.lir.alloc.lsra.LinearScan::getFirstLirInstructionId(BasicBlock<?>):int	jdk.graal.compiler.lir.LIR	0.8181176470588237
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::registerNewStamp(ValueNode, Stamp, GuardingNode):void	jdk.graal.compiler.nodes.ValueNode	0.44268774703557306
Move Method	jdk.graal.compiler.replacements.IdentityHashCodeSnippets.Templates::lower(IdentityHashCodeNode, LoweringTool):void	jdk.graal.compiler.replacements.nodes.IdentityHashCodeNode	0.2548076923076923
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::processUnary(UnaryNode, HIRBlock, NodePredicate):void	jdk.graal.compiler.nodes.calc.UnaryNode	1.0
Move Method	jdk.graal.compiler.asm.amd64.AMD64Assembler::addressInBytes(AMD64Address):int	jdk.graal.compiler.asm.amd64.AMD64Address	0.971340839303992
Move Method	jdk.graal.compiler.java.BytecodeParser::genIntegerNormalizeCompare(ValueNode, ValueNode):ValueNode	jdk.graal.compiler.nodes.graphbuilderconf.InvocationPluginContext	1.0
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::canScheduleAbove(Node, Node, ValueNode):boolean	jdk.graal.compiler.graph.NodeMap	0.7851262051782039
Move Method	jdk.graal.compiler.hotspot.SymbolicSnippetEncoder.SnippetObjectFilter::filterBytecode(DebugContext, ResolvedJavaMethodBytecode):EncodedSnippets.SymbolicResolvedJavaMethodBytecode	jdk.graal.compiler.bytecode.ResolvedJavaMethodBytecode	0.7053571428571428
Move Method	jdk.graal.compiler.lir.constopt.ConstantLoadOptimization.Optimization::getInsertionBuffer(BasicBlock<?>):LIRInsertionBuffer	jdk.graal.compiler.core.common.cfg.BlockMap	1.0
Move Method	jdk.graal.compiler.loop.phases.SpeculativeGuardMovementPhase.SpeculativeGuardMovement::tryOptimizeInstanceOf(GuardNode, InstanceOfNode):Loop<HIRBlock>	jdk.graal.compiler.nodes.java.InstanceOfNode	0.7175614042390359
Move Method	jdk.graal.compiler.nodes.loop.LoopFragmentInside::createExitStateForNewSegmentEarlyExit(StructuredGraph, LoopExitNode, LoopExitNode, EconomicMap<Node,Node>):void	jdk.graal.compiler.nodes.LoopExitNode	1.0
Move Method	jdk.graal.compiler.replacements.SnippetTemplate::rewireFrameStates(ValueNode, UnmodifiableEconomicMap<Node,Node>, FixedNode):void	jdk.graal.compiler.nodes.ReturnNode	0.590912376301408
Move Method	jdk.graal.compiler.java.BytecodeParser::genConditionalForIf(BciBlock, LogicNode, int, int, int, boolean):void	jdk.graal.compiler.nodes.graphbuilderconf.InvocationPluginContext	0.7636363636363637
Move Method	jdk.graal.compiler.lir.gen.LIRGenerator::hasBlockEnd(BasicBlock<?>):boolean	jdk.graal.compiler.lir.gen.LIRGenerationResult	0.5833333333333333
Move Method	jdk.graal.compiler.nodes.StructuredGraph::removeFixed(FixedWithNextNode):void	jdk.graal.compiler.nodes.FixedWithNextNode	0.6166666666666667
Move Method	jdk.graal.compiler.java.BytecodeParser::checkPositiveIntConstantPushed(BciBlock):int	jdk.graal.compiler.bytecode.BytecodeStream	1.0
Move Method	jdk.graal.compiler.java.BytecodeParser::genThrow():void	jdk.graal.compiler.java.FrameStateBuilder	0.6698749617300789
Move Method	jdk.graal.compiler.lir.amd64.AMD64Move.PointerCompressionOp::move(LIRKind, CompilationResultBuilder, AMD64MacroAssembler):void	jdk.graal.compiler.core.common.spi.LIRKindTool	1.0
Move Method	jdk.graal.compiler.hotspot.aarch64.AArch64HotSpotZBarrieredOp::emitBarrier(CompilationResultBuilder, AArch64MacroAssembler):void	jdk.graal.compiler.lir.aarch64.AArch64AddressValue	0.38835470085470086
Move Method	jdk.graal.compiler.loop.phases.SpeculativeGuardMovementPhase.SpeculativeGuardMovement::createLoopEnterCheck(CountedLoopInfo, LogicNode):LogicNode	jdk.graal.compiler.nodes.loop.CountedLoopInfo	0.9034973442026878
Move Method	jdk.graal.compiler.replacements.StandardGraphBuilderPlugins.UnsafeAccessPlugin::createUnsafeAccess(ValueNode, GraphBuilderContext, UnsafeNodeConstructor, Class<? extends TrackedUnsafeAccess>):void	jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderContext	0.44723722316261766
Move Method	jdk.graal.compiler.nodes.cfg.ReversePostOrder.OpenLoopsData::allLexPredecessorsVisited():boolean	jdk.graal.compiler.nodes.LoopBeginNode	0.7034547152194209
Move Method	jdk.graal.compiler.core.match.ComplexMatchValue::evaluate(NodeLIRBuilder):Value	jdk.graal.compiler.core.gen.NodeLIRBuilder	0.31887738101188395
Move Method	jdk.graal.compiler.nodes.IfNode::connectEnds(List<EndNode>, ValuePhiNode, EconomicMap<AbstractEndNode,ValueNode>, AbstractBeginNode, AbstractMergeNode, SimplifierTool):void	jdk.graal.compiler.nodes.ValuePhiNode	0.6341979921497584
Move Method	jdk.graal.compiler.nodes.calc.MinMaxNode::tryCanonicalizeWithConstantInput(ValueNode, ValueNode):ValueNode	jdk.graal.compiler.nodes.ValueNode	0.42374835309617914
Move Method	jdk.graal.compiler.hotspot.replacements.StringToBytesSnippets.Templates::lower(StringToBytesNode, LoweringTool):void	jdk.graal.compiler.nodes.debug.StringToBytesNode	0.47131728045325777
Move Method	jdk.graal.compiler.lir.alloc.lsra.LinearScanEliminateSpillMovePhase::canEliminateSpillMove(BasicBlock<?>, StandardOp.MoveOp):boolean	jdk.graal.compiler.lir.alloc.lsra.LinearScan	0.5562905003255358
Move Method	jdk.graal.compiler.lir.alloc.lsra.ssa.SSALinearScanEliminateSpillMovePhase::isPhiResolutionMove(BasicBlock<?>, MoveOp, Interval):boolean	jdk.graal.compiler.lir.alloc.lsra.LinearScan	0.5779836925037152
Move Method	jdk.graal.compiler.nodes.StructuredGraph.ScheduleResult::print():String	jdk.graal.compiler.nodes.cfg.ControlFlowGraph	0.9387913404862557
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::processAbstractBegin(AbstractBeginNode):void	jdk.graal.compiler.nodes.AbstractBeginNode	0.6258220754751845
Move Method	jdk.graal.compiler.hightiercodegen.NodeLowerer::lowerValue(ValueNode):void	jdk.graal.compiler.hightiercodegen.CodeGenTool	0.45017740150562363
Move Method	jdk.graal.compiler.lir.util.IndexedValueMap::visitEach(LIRInstruction, LIRInstruction.OperandMode, EnumSet<LIRInstruction.OperandFlag>, InstructionValueConsumer):void	jdk.graal.compiler.lir.InstructionValueConsumer	1.0
Move Method	jdk.graal.compiler.debug.ScopeImpl::handle(Throwable):RuntimeException	jdk.graal.compiler.debug.DebugContext	1.0
Move Method	jdk.graal.compiler.hotspot.replacements.LogSnippets.Templates::lower(LogNode, LoweringTool):void	jdk.graal.compiler.replacements.nodes.LogNode	0.36883116883116884
Move Method	jdk.graal.compiler.replacements.SnippetTemplate::getReturnValue(UnmodifiableEconomicMap<Node,Node>):Node	jdk.graal.compiler.nodes.ReturnNode	0.47333333333333333
Move Method	jdk.graal.compiler.lir.constopt.ConstantLoadOptimization.Optimization::createLoads(DefUseTree, ConstantTree, BasicBlock<?>):void	jdk.graal.compiler.lir.constopt.DefUseTree	0.8879227053140099
Move Method	jdk.graal.compiler.lir.constopt.ConstantLoadOptimization.Optimization::apply():void	jdk.graal.compiler.lir.LIR	1.0
Move Method	jdk.graal.compiler.hotspot.HotSpotHostBackend::makeCallingConvention(StructuredGraph, Stub):CallingConvention	jdk.graal.compiler.hotspot.stubs.Stub	0.431005589370251
Move Method	jdk.graal.compiler.printer.CFGPrinter::nodeToString(Node):String	jdk.graal.compiler.graph.Node	0.6602417041586319
Move Method	jdk.graal.compiler.hotspot.HotSpotGraalCompiler::getLIRSuites(HotSpotProviders, OptionValues):LIRSuites	jdk.graal.compiler.options.OptionValues	0.3894642857142857
Move Method	jdk.graal.compiler.lir.profiling.MethodProfilingPhase.Analyzer::run():void	jdk.graal.compiler.lir.LIR	1.0
Move Method	jdk.graal.compiler.hotspot.SymbolicSnippetEncoder.SnippetObjectFilter::filterStampPair(DebugContext, StampPair):Object	jdk.graal.compiler.core.common.type.StampPair	0.7291666666666665
Move Method	jdk.graal.compiler.truffle.PartialEvaluator::registerGraphBuilderInvocationPlugins(InvocationPlugins, boolean):void	jdk.graal.compiler.truffle.TruffleCompilerConfiguration	1.0
Move Method	jdk.graal.compiler.phases.common.FixReadsPhase.RawConditionalEliminationVisitor::tryProveCondition(LogicNode):TriState	jdk.graal.compiler.nodes.LogicNode	0.5706280193236716
Move Method	jdk.graal.compiler.lir.alloc.lsra.LinearScanWalker::insertMove(int, Interval, Interval):void	jdk.graal.compiler.lir.alloc.lsra.MoveResolver	0.6246599285305175
Move Method	jdk.graal.compiler.hotspot.stubs.HotSpotGraphKit::createGraphBuilderInstance(GraphBuilderConfiguration, OptimisticOptimizations, IntrinsicContext):GraphBuilderPhase.Instance	jdk.graal.compiler.phases.OptimisticOptimizations	0.28875739644970416
Move Method	jdk.graal.compiler.asm.amd64.AMD64Assembler::jcc(ConditionFlag, Label):void	jdk.graal.compiler.asm.Label	1.0
Move Method	jdk.graal.compiler.hotspot.replacements.MonitorSnippets.Templates::lower(MonitorExitNode, HotSpotRegistersProvider, LoweringTool):void	jdk.graal.compiler.nodes.java.MonitorExitNode	0.40625
Move Method	jdk.graal.compiler.replacements.SnippetTemplate::setReplaceeGraphStateAfter(Node, Node, UnmodifiableEconomicMap<Node,Node>, FrameState):void	jdk.graal.compiler.nodes.ReturnNode	0.6829059829059829
Move Method	jdk.graal.compiler.java.BytecodeParser::emitCheckForInvokeSuperSpecial(ValueNode[]):void	jdk.graal.compiler.nodes.graphbuilderconf.InvocationPluginContext	1.0
Move Method	jdk.graal.compiler.hotspot.replacements.LoadExceptionObjectSnippets.Templates::lower(LoadExceptionObjectNode, HotSpotRegistersProvider, LoweringTool):void	jdk.graal.compiler.hotspot.word.HotSpotWordTypes	0.8837876614060257
Move Method	jdk.graal.compiler.graph.Graph::verifySourcePositions(boolean):boolean	jdk.graal.compiler.graph.NodeSourcePosition	1.0
Move Method	jdk.graal.compiler.replacements.DefaultJavaLoweringProvider::lowerLoadArrayComponentHubNode(LoadArrayComponentHubNode):void	jdk.graal.compiler.nodes.extended.LoadArrayComponentHubNode	1.0
Move Method	jdk.graal.compiler.replacements.classfile.ClassfileConstant.FieldRef::resolve(ClassfileConstantPool, int):ResolvedJavaField	jdk.graal.compiler.replacements.classfile.ClassfileConstantPool	0.995721247563353
Move Method	jdk.graal.compiler.hotspot.meta.DefaultHotSpotLoweringProvider::lowerIntegerDivRem(IntegerDivRemNode, LoweringTool):void	jdk.graal.compiler.nodes.calc.IntegerDivRemNode	0.4940331503142105
Move Method	jdk.graal.compiler.lir.profiling.MoveProfilingPhase.Analyzer::addEntry(String, String, int):void	jdk.graal.compiler.lir.gen.DiagnosticLIRGeneratorTool	0.12244897959183673
Move Method	jdk.graal.compiler.phases.common.ConditionalEliminationPhase.Instance::registerCondition(LogicNode, boolean, GuardingNode):void	jdk.graal.compiler.nodes.LogicNode	0.48831569664902996
