url_x,description_x,same_package,source_class_inner,target_class_inner,source_file_is_test,target_file_is_test,source_class_static,target_class_static,source_class_exists,target_class_exists,repository,sha1,method_count,source_java_file
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,"Move Method public notEqualsOf(left Expression, right Expression) : NotEquals from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public notEqualsOf(left Expression, right Expression) : NotEquals from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,0d96d7c45430c2356100c9d1aa654e4640c7444e,75,OptimizerRulesTests.java
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,"Move Method public lessThanOrEqualOf(left Expression, right Expression) : LessThanOrEqual from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public lessThanOrEqualOf(left Expression, right Expression) : LessThanOrEqual from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,0d96d7c45430c2356100c9d1aa654e4640c7444e,75,OptimizerRulesTests.java
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,"Move Method public greaterThanOrEqualOf(left Expression, right Expression) : GreaterThanOrEqual from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public greaterThanOrEqualOf(left Expression, right Expression) : GreaterThanOrEqual from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,0d96d7c45430c2356100c9d1aa654e4640c7444e,75,OptimizerRulesTests.java
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,Move Method private getFieldAttribute() : FieldAttribute from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public getFieldAttribute() : FieldAttribute from class org.elasticsearch.xpack.esql.EsqlTestUtils,False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,0d96d7c45430c2356100c9d1aa654e4640c7444e,75,OptimizerRulesTests.java
https://github.com/elastic/elasticsearch/commit/3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,"Move Method private mapFromLiteralValue(out PlanStreamOutput, dataType DataType, value Object) : Object from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private mapFromLiteralValue(out StreamOutput, dataType DataType, value Object) : Object from class org.elasticsearch.xpack.esql.core.expression.Literal",False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,177,PlanNamedTypes.java
https://github.com/elastic/elasticsearch/commit/3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,"Move Method private mapToLiteralValue(in PlanStreamInput, dataType DataType, value Object) : Object from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private mapToLiteralValue(in StreamInput, dataType DataType, value Object) : Object from class org.elasticsearch.xpack.esql.core.expression.Literal",False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,177,PlanNamedTypes.java
https://github.com/elastic/elasticsearch/commit/3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,"Move Method private longAsWKB(dataType DataType, encoded long) : BytesRef from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private longAsWKB(dataType DataType, encoded long) : BytesRef from class org.elasticsearch.xpack.esql.core.expression.Literal",False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,177,PlanNamedTypes.java
https://github.com/elastic/elasticsearch/commit/3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,"Move Method private wkbAsLong(dataType DataType, wkb BytesRef) : long from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private wkbAsLong(dataType DataType, wkb BytesRef) : long from class org.elasticsearch.xpack.esql.core.expression.Literal",False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,177,PlanNamedTypes.java
https://github.com/elastic/elasticsearch/commit/7106fa406e4ddb688ec0daaaa2d5858c40d1e6a0,Move Method private replaceDefaultJavaParserClassCsm() : void from class org.elasticsearch.gradle.internal.release.UpdateVersionsTask to private replaceDefaultJavaParserClassCsm() : void from class org.elasticsearch.gradle.internal.release.AbstractVersionsTask,True,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,7106fa406e4ddb688ec0daaaa2d5858c40d1e6a0,12,UpdateVersionsTask.java
https://github.com/elastic/elasticsearch/commit/7106fa406e4ddb688ec0daaaa2d5858c40d1e6a0,"Move Method package writeOutNewContents(file Path, unit CompilationUnit) : void from class org.elasticsearch.gradle.internal.release.UpdateVersionsTask to package writeOutNewContents(file Path, unit CompilationUnit) : void from class org.elasticsearch.gradle.internal.release.AbstractVersionsTask",True,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,7106fa406e4ddb688ec0daaaa2d5858c40d1e6a0,12,UpdateVersionsTask.java
https://github.com/elastic/elasticsearch/commit/97651dfb9f89cadffa377caba4fd87ebcda075b2,"Move Method package writeAggregate(out PlanStreamOutput, aggregate Aggregate) : void from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to public writeAggregate(out PlanStreamOutput, aggregate Aggregate) : void from class org.elasticsearch.xpack.esql.plan.logical.Aggregate",False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,97651dfb9f89cadffa377caba4fd87ebcda075b2,82,PlanNamedTypes.java
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,Move Method package longestCtor(clazz Class<T>) : Constructor<T> from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to package longestCtor(clazz Class<T>) : Constructor<T> from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests,False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,822b187af48f9a5560ad365743998315038dad85,31,NodeSubclassTests.java
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,Move Method public subclassesOf(clazz Class<T>) : Set<Class<? extends T>> from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to public subclassesOf(clazz Class<T>) : Set<Class<? extends T>> from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests,False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,822b187af48f9a5560ad365743998315038dad85,31,NodeSubclassTests.java
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,"Move Method public subclassesOf(clazz Class<T>, classNameFilter Predicate<String>) : Set<Class<? extends T>> from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to public subclassesOf(clazz Class<T>, classNameFilter Predicate<String>) : Set<Class<? extends T>> from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests",False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,822b187af48f9a5560ad365743998315038dad85,31,NodeSubclassTests.java
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,Move Method private jarStream(path Path) : JarInputStream from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to private jarStream(path Path) : JarInputStream from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests,False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,822b187af48f9a5560ad365743998315038dad85,31,NodeSubclassTests.java
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,Move Method protected testClassFor(nodeSubclass Class<?>) : Class<?> from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to protected testClassFor(nodeSubclass Class<?>) : Class<?> from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests,False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,822b187af48f9a5560ad365743998315038dad85,31,NodeSubclassTests.java
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,"Move Method private randomValueOtherThanManyMaxTries(input Predicate<T>, randomSupplier Supplier<T>, maxTries int) : T from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to private randomValueOtherThanManyMaxTries(input Predicate<T>, randomSupplier Supplier<T>, maxTries int) : T from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests",False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,822b187af48f9a5560ad365743998315038dad85,31,NodeSubclassTests.java
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,"Move Method public randomValueOtherThanMaxTries(input T, randomSupplier Supplier<T>, maxTries int) : T from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to public randomValueOtherThanMaxTries(input T, randomSupplier Supplier<T>, maxTries int) : T from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests",False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,822b187af48f9a5560ad365743998315038dad85,31,NodeSubclassTests.java
https://github.com/elastic/elasticsearch/commit/f49abb4c2837e51305d61b0c382f0393a28c5f42,"Move Method package valuesToPage(blockFactory BlockFactory, columns List<ColumnInfoImpl>, values List<List<Object>>) : Page from class org.elasticsearch.xpack.esql.action.ResponseValueUtils to package valuesToPage(blockFactory BlockFactory, columns List<ColumnInfoImpl>, values List<List<Object>>) : Page from class org.elasticsearch.xpack.esql.action.EsqlQueryResponseTests",True,False,False,False,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,f49abb4c2837e51305d61b0c382f0393a28c5f42,8,ResponseValueUtils.java
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,"Move Method public temporaryName(inner Expression, outer Expression, suffix int) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to public temporaryName(inner Expression, outer Expression, suffix int) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer",False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,e8a01bbd9c41ed77239a7b41761d1e58994a034f,7,SubstituteSurrogates.java
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,"Move Method public rawTemporaryName(inner String, outer String, suffix String) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to public rawTemporaryName(inner String, outer String, suffix String) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer",False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,e8a01bbd9c41ed77239a7b41761d1e58994a034f,7,SubstituteSurrogates.java
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,Move Method package toString(ex Expression) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to package toString(ex Expression) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer,False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,e8a01bbd9c41ed77239a7b41761d1e58994a034f,7,SubstituteSurrogates.java
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,Move Method package extractString(ex Expression) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to package extractString(ex Expression) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer,False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,e8a01bbd9c41ed77239a7b41761d1e58994a034f,7,SubstituteSurrogates.java
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,Move Method package limitToString(string String) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to package limitToString(string String) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer,False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,e8a01bbd9c41ed77239a7b41761d1e58994a034f,7,SubstituteSurrogates.java
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,"Move Method package referenceAttribute(name String, type DataType) : ReferenceAttribute from class org.elasticsearch.xpack.esql.parser.AbstractStatementParserTests to public referenceAttribute(name String, type DataType) : ReferenceAttribute from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,e8a01bbd9c41ed77239a7b41761d1e58994a034f,21,AbstractStatementParserTests.java
https://github.com/elastic/elasticsearch/commit/9916aa9f957731c4bac944612bbc6b2485ae3447,Move Method private supportingEsSourceOptions(version TransportVersion) : boolean from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private supportingEsSourceOptions(version TransportVersion) : boolean from class org.elasticsearch.xpack.esql.plan.logical.EsRelation,False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,9916aa9f957731c4bac944612bbc6b2485ae3447,76,PlanNamedTypes.java
https://github.com/elastic/elasticsearch/commit/10b51179f97e493d38f3e81b71a429188df74ec9,Move Method public randomLiteral(type DataType) : Literal from class org.elasticsearch.xpack.esql.expression.function.AbstractFunctionTestCase to public randomLiteral(type DataType) : Literal from class org.elasticsearch.xpack.esql.EsqlTestUtils,False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,10b51179f97e493d38f3e81b71a429188df74ec9,65,AbstractFunctionTestCase.java
https://github.com/elastic/elasticsearch/commit/10b51179f97e493d38f3e81b71a429188df74ec9,Move Method package randomVersion() : Version from class org.elasticsearch.xpack.esql.expression.function.AbstractFunctionTestCase to package randomVersion() : Version from class org.elasticsearch.xpack.esql.EsqlTestUtils,False,False,False,True,True,False,False,True,True,https://github.com/elastic/elasticsearch.git,10b51179f97e493d38f3e81b71a429188df74ec9,65,AbstractFunctionTestCase.java
https://github.com/elastic/elasticsearch/commit/68b7b7f7fb520056ec9fcbbe5b6b66bce51027d2,Move Method public readIndexMode(in StreamInput) : IndexMode from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to public readIndexMode(in StreamInput) : IndexMode from class org.elasticsearch.xpack.esql.plan.logical.EsRelation,False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,68b7b7f7fb520056ec9fcbbe5b6b66bce51027d2,41,PlanNamedTypes.java
https://github.com/elastic/elasticsearch/commit/68b7b7f7fb520056ec9fcbbe5b6b66bce51027d2,"Move Method public writeIndexMode(out StreamOutput, indexMode IndexMode) : void from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to public writeIndexMode(out StreamOutput, indexMode IndexMode) : void from class org.elasticsearch.xpack.esql.plan.logical.EsRelation",False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,68b7b7f7fb520056ec9fcbbe5b6b66bce51027d2,41,PlanNamedTypes.java
https://github.com/elastic/elasticsearch/commit/9b96665f5d6380702e98ed949acc0c07844faa15,"Move Method public rawTemporaryName(inner String, outer String, suffix String) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer to public rawTemporaryName(inner String, outer String, suffix String) : String from class org.elasticsearch.xpack.esql.core.expression.Attribute",False,False,False,False,False,False,False,True,True,https://github.com/elastic/elasticsearch.git,9b96665f5d6380702e98ed949acc0c07844faa15,22,LogicalPlanOptimizer.java
https://github.com/apache/kafka/commit/643db430a707479c9e87eec1ad67e1d4f43c9268,Move Method private buildAdminClient() : MockAdminClient from class org.apache.kafka.tools.FeatureCommandUnitTest to private buildAdminClient() : MockAdminClient from class org.apache.kafka.tools.FeatureCommandTest,True,False,False,True,True,False,False,True,True,https://github.com/apache/kafka.git,643db430a707479c9e87eec1ad67e1d4f43c9268,12,FeatureCommandTest.java
https://github.com/apache/kafka/commit/d5592d8fe62ec88e202ace61414233a730b48367,Move Method private buildThrowingMockRequest(t Throwable) : Request from class org.apache.kafka.connect.runtime.rest.RestClientTest.RequestFailureParameterizedTest to private buildThrowingMockRequest(t Throwable) : Request from class org.apache.kafka.connect.runtime.rest.RestClientTest,True,True,False,True,True,True,False,True,True,https://github.com/apache/kafka.git,d5592d8fe62ec88e202ace61414233a730b48367,3,RestClientTest.java
https://github.com/apache/kafka/commit/adee6f0cc11c37edaf7b47c1f77457d66e80ebe4,"Move Method private snapshotFetchResponse(topicPartition TopicPartition, topicId Uuid, epoch int, leaderId int, snapshotId OffsetAndEpoch, highWatermark long) : FetchResponseData from class org.apache.kafka.raft.KafkaRaftClientSnapshotTest to package snapshotFetchResponse(epoch int, leaderId int, snapshotId OffsetAndEpoch, highWatermark long) : FetchResponseData from class org.apache.kafka.raft.RaftClientTestContext",True,False,False,True,True,False,False,True,True,https://github.com/apache/kafka.git,adee6f0cc11c37edaf7b47c1f77457d66e80ebe4,51,KafkaRaftClientSnapshotTest.java
https://github.com/apache/kafka/commit/60114a46a775e597410131dd67ac236d62f57b0c,"Move Method private decValue(key String, value Integer) : Integer from class org.apache.kafka.coordinator.group.consumer.ConsumerGroup to public decValue(key String, value Integer) : Integer from class org.apache.kafka.coordinator.group.Utils",False,False,False,False,False,False,False,True,True,https://github.com/apache/kafka.git,60114a46a775e597410131dd67ac236d62f57b0c,81,ConsumerGroup.java
https://github.com/apache/kafka/commit/60114a46a775e597410131dd67ac236d62f57b0c,"Move Method private incValue(key String, value Integer) : Integer from class org.apache.kafka.coordinator.group.consumer.ConsumerGroup to public incValue(key String, value Integer) : Integer from class org.apache.kafka.coordinator.group.Utils",False,False,False,False,False,False,False,True,True,https://github.com/apache/kafka.git,60114a46a775e597410131dd67ac236d62f57b0c,81,ConsumerGroup.java
https://github.com/apache/kafka/commit/21dd5cd421139d6134d738d6e7555f0db6e1f622,Move Method private applicationEvents() : Stream<Arguments> from class org.apache.kafka.clients.consumer.internals.ConsumerNetworkThreadTest to private applicationEvents() : Stream<Arguments> from class org.apache.kafka.clients.consumer.internals.events.ApplicationEventProcessorTest,False,False,False,True,True,False,False,True,True,https://github.com/apache/kafka.git,21dd5cd421139d6134d738d6e7555f0db6e1f622,15,ConsumerNetworkThreadTest.java
https://github.com/spring-projects/spring-framework/commit/1e49334209d1f14170f4b359de247636f0a4c933,Move Method private getUriToLog(uri URI) : URI from class org.springframework.web.reactive.function.client.DefaultWebClient.DefaultResponseSpec to private getUriToLog(uri URI) : URI from class org.springframework.web.reactive.function.client.DefaultWebClient,True,True,False,False,False,True,False,True,True,https://github.com/spring-projects/spring-framework.git,1e49334209d1f14170f4b359de247636f0a4c933,78,DefaultWebClient.java
https://github.com/spring-projects/spring-framework/commit/38c831f15fadef0f5ca4ecf032a5d4ccdb293e90,Move Method public findPublicDeclaringClass(method Method) : Class<?> from class org.springframework.expression.spel.support.ReflectionHelper to public findPublicDeclaringClass(method Method) : Class<?> from class org.springframework.expression.spel.CodeFlow,False,False,False,False,False,False,False,True,True,https://github.com/spring-projects/spring-framework.git,38c831f15fadef0f5ca4ecf032a5d4ccdb293e90,14,ReflectionHelper.java
https://github.com/spring-projects/spring-framework/commit/38c831f15fadef0f5ca4ecf032a5d4ccdb293e90,"Move Method private findPublicDeclaringClass(declaringClass Class<?>, methodName String, parameterTypes Class<?>[]) : Class<?> from class org.springframework.expression.spel.support.ReflectionHelper to private findPublicDeclaringClass(declaringClass Class<?>, methodName String, parameterTypes Class<?>[]) : Class<?> from class org.springframework.expression.spel.CodeFlow",False,False,False,False,False,False,False,True,True,https://github.com/spring-projects/spring-framework.git,38c831f15fadef0f5ca4ecf032a5d4ccdb293e90,14,ReflectionHelper.java
https://github.com/spring-projects/spring-framework/commit/9202c0ad41300babd10cd1a63599b30a35e1ede8,Move Method package compiledByAjc(clazz Class<?>) : boolean from class org.springframework.aop.aspectj.annotation.AbstractAspectJAdvisorFactory to private compiledByAjc(clazz Class<?>) : boolean from class org.springframework.aop.aspectj.annotation.AspectJAdvisorBeanRegistrationAotProcessor,True,False,False,False,False,False,False,True,True,https://github.com/spring-projects/spring-framework.git,9202c0ad41300babd10cd1a63599b30a35e1ede8,16,AbstractAspectJAdvisorFactory.java
https://github.com/spring-projects/spring-framework/commit/ba774c6290cf5a91329ed68e1ea60d0904bedbb4,Move Method private assertPubliclyAccessible(method Method) : void from class org.springframework.util.ClassUtilsTests.GetPubliclyAccessibleMethodTests to private assertPubliclyAccessible(method Method) : void from class org.springframework.util.ClassUtilsTests,True,True,False,True,True,False,False,True,True,https://github.com/spring-projects/spring-framework.git,ba774c6290cf5a91329ed68e1ea60d0904bedbb4,28,ClassUtilsTests.java
https://github.com/spring-projects/spring-framework/commit/ba774c6290cf5a91329ed68e1ea60d0904bedbb4,Move Method private assertNotPubliclyAccessible(method Method) : void from class org.springframework.util.ClassUtilsTests.GetPubliclyAccessibleMethodTests to private assertNotPubliclyAccessible(method Method) : void from class org.springframework.util.ClassUtilsTests,True,True,False,True,True,False,False,True,True,https://github.com/spring-projects/spring-framework.git,ba774c6290cf5a91329ed68e1ea60d0904bedbb4,28,ClassUtilsTests.java
https://github.com/spring-projects/spring-framework/commit/ba774c6290cf5a91329ed68e1ea60d0904bedbb4,Move Method private assertPublic(member Member) : void from class org.springframework.util.ClassUtilsTests.GetPubliclyAccessibleMethodTests to private assertPublic(member Member) : void from class org.springframework.util.ClassUtilsTests,True,True,False,True,True,False,False,True,True,https://github.com/spring-projects/spring-framework.git,ba774c6290cf5a91329ed68e1ea60d0904bedbb4,28,ClassUtilsTests.java
https://github.com/spring-projects/spring-framework/commit/ba774c6290cf5a91329ed68e1ea60d0904bedbb4,Move Method private assertPublic(clazz Class<?>) : void from class org.springframework.util.ClassUtilsTests.GetPubliclyAccessibleMethodTests to private assertPublic(clazz Class<?>) : void from class org.springframework.util.ClassUtilsTests,True,True,False,True,True,False,False,True,True,https://github.com/spring-projects/spring-framework.git,ba774c6290cf5a91329ed68e1ea60d0904bedbb4,28,ClassUtilsTests.java
https://github.com/spring-projects/spring-framework/commit/ba774c6290cf5a91329ed68e1ea60d0904bedbb4,Move Method private assertNotPublic(member Member) : void from class org.springframework.util.ClassUtilsTests.GetPubliclyAccessibleMethodTests to private assertNotPublic(member Member) : void from class org.springframework.util.ClassUtilsTests,True,True,False,True,True,False,False,True,True,https://github.com/spring-projects/spring-framework.git,ba774c6290cf5a91329ed68e1ea60d0904bedbb4,28,ClassUtilsTests.java
https://github.com/spring-projects/spring-framework/commit/ba774c6290cf5a91329ed68e1ea60d0904bedbb4,Move Method private assertNotPublic(clazz Class<?>) : void from class org.springframework.util.ClassUtilsTests.GetPubliclyAccessibleMethodTests to private assertNotPublic(clazz Class<?>) : void from class org.springframework.util.ClassUtilsTests,True,True,False,True,True,False,False,True,True,https://github.com/spring-projects/spring-framework.git,ba774c6290cf5a91329ed68e1ea60d0904bedbb4,28,ClassUtilsTests.java
https://github.com/spring-projects/spring-framework/commit/ba774c6290cf5a91329ed68e1ea60d0904bedbb4,Move Method private isPublic(clazz Class<?>) : boolean from class org.springframework.util.ClassUtilsTests.GetPubliclyAccessibleMethodTests to private isPublic(clazz Class<?>) : boolean from class org.springframework.util.ClassUtilsTests,True,True,False,True,True,False,False,True,True,https://github.com/spring-projects/spring-framework.git,ba774c6290cf5a91329ed68e1ea60d0904bedbb4,28,ClassUtilsTests.java
https://github.com/spring-projects/spring-framework/commit/ba774c6290cf5a91329ed68e1ea60d0904bedbb4,Move Method private isPublic(member Member) : boolean from class org.springframework.util.ClassUtilsTests.GetPubliclyAccessibleMethodTests to private isPublic(member Member) : boolean from class org.springframework.util.ClassUtilsTests,True,True,False,True,True,False,False,True,True,https://github.com/spring-projects/spring-framework.git,ba774c6290cf5a91329ed68e1ea60d0904bedbb4,28,ClassUtilsTests.java
https://github.com/spring-projects/spring-boot/commit/9110b1298c0e192fac3f8f35d38c5182916621ca,"Move Method public determineAsyncTaskExecutor(taskExecutors Map<String,AsyncTaskExecutor>) : AsyncTaskExecutor from class org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration to private determineAsyncTaskExecutor(taskExecutors Map<String,AsyncTaskExecutor>) : AsyncTaskExecutor from class org.springframework.boot.autoconfigure.websocket.servlet.WebSocketMessagingAutoConfiguration.WebSocketMessageConverterConfiguration",False,False,True,False,False,False,False,True,True,https://github.com/spring-projects/spring-boot.git,9110b1298c0e192fac3f8f35d38c5182916621ca,1,TaskExecutionAutoConfiguration.java
